Well_ID,AI_mean,AI_std,AI_min,AI_max,AI_p10,AI_p50,AI_p90,SI_mean,SI_std,SI_min,SI_max,SI_p10,SI_p50,SI_p90,Vp_mean,Vp_std,Vp_min,Vp_max,Vp_p10,Vp_p50,Vp_p90,Vs_mean,Vs_std,Vs_min,Vs_max,Vs_p10,Vs_p50,Vs_p90,rho_b_mean,rho_b_std,rho_b_min,rho_b_max,rho_b_p10,rho_b_p50,rho_b_p90,rho_f_mean,rho_f_std,rho_f_min,rho_f_max,rho_f_p10,rho_f_p50,rho_f_p90,rho_m_mean,rho_m_std,rho_m_min,rho_m_max,rho_m_p10,rho_m_p50,rho_m_p90,K0_mean,K0_std,K0_min,K0_max,K0_p10,K0_p50,K0_p90,Kdry_mean,Kdry_std,Kdry_min,Kdry_max,Kdry_p10,Kdry_p50,Kdry_p90,Kf_mean,Kf_std,Kf_min,Kf_max,Kf_p10,Kf_p50,Kf_p90,Ksat_mean,Ksat_std,Ksat_min,Ksat_max,Ksat_p10,Ksat_p50,Ksat_p90,G0_mean,G0_std,G0_min,G0_max,G0_p10,G0_p50,G0_p90,Gdry_mean,Gdry_std,Gdry_min,Gdry_max,Gdry_p10,Gdry_p50,Gdry_p90,Gsat_mean,Gsat_std,Gsat_min,Gsat_max,Gsat_p10,Gsat_p50,Gsat_p90,facies_mean,facies_std,facies_min,facies_max,facies_p10,facies_p50,facies_p90,phi_mean,phi_std,phi_min,phi_max,phi_p10,phi_p50,phi_p90,perm_mean,perm_std,perm_min,perm_max,perm_p10,perm_p50,perm_p90,GR_mean,GR_std,GR_min,GR_max,GR_p10,GR_p50,GR_p90,X,Y,perm_cv,phi_cv,RQI,perm_range_ratio,sand_proportion,Cum_Oil_3yr,Start_Date
25,4975023.738095238,1042751.9387475635,4019493.25,6462142.5,4134533.75,4348556.0,6407933.5,2339973.1964285714,502350.49738889904,1872837.125,3101305.25,1929780.0,2043221.875,3085955.5,2169.7656541428573,336.8851066222629,1867.608887,2682.322266,1902.737427,1966.569458,2665.5971680000002,1028.6970098238096,173.8549447973803,870.1911011,1287.297485,888.0963745,924.1707764,1283.350952,2.2595353522619046,0.09594168953128233,2.152213573,2.40915966,2.1727957724999998,2.211041212,2.40525341,0.9398570344761904,0.03921086760077512,0.908296704,1.004680634,0.910379887,0.915400088,0.994380176,2.645543155142857,0.0035075192861963047,2.639825106,2.647928953,2.639853716,2.647817612,2.647919416,36.30908203238095,2.0161665596111487,32.94868851,37.61850357,32.96913147,37.59556961,37.61715698,2.404777089714286,1.4367639666453975,1.284726024,4.733649254,1.351206183,1.484568596,4.704016685,1.4965042500238095,0.19922231280546895,1.342584491,1.842883229,1.350508571,1.3689436915,1.77230382,7.66837866,2.6901902102940625,5.333872795,12.01047802,5.58182478,6.02351284,11.79922199,36.576415016190474,8.4923560874949,23.437603,42.48374557,23.48075676,42.268087390000005,42.42373657,2.541734823261905,0.9784029448317034,1.629726291,3.992302179,1.71383059,1.898290515,3.962636471,2.490158265666667,0.9853516397911245,1.629726291,3.992302179,1.71383059,1.888140202,3.962636471,2.4285714285714284,0.6761234037828131,2.0,4.0,2.0,2.0,3.0,0.22508422057142857,0.05375810249846524,0.140221896,0.284966064,0.142064019,0.252151381,0.273718256,770.0341339857143,421.0483350448057,154.680097,1302.179649,160.9420938,941.6211631,1219.257623,34.7026972002381,12.590193654574081,11.51381039,58.88954815,21.77173309,32.13427878,50.89369329,59,97,0.5467917803402427,0.23883550060500827,1.8365895611177185,7.575753406932789,0.624299,29500446.0,2019-08-01
26,4383400.297619048,1073371.418407163,3704187.25,6932891.0,3708449.75,4001164.0,6864295.5,2016783.5208333333,523762.63997345883,1687718.5,3256149.25,1689243.5,1827241.0,3225678.0,1991.7166109761904,353.9505776691915,1772.442627,2822.697021,1774.069092,1865.162354,2821.410156,935.4446730142857,188.04344606684458,806.6988525,1338.36499,808.1098633,851.7774048,1322.719604,2.1807689496666667,0.11547910678190595,2.089877129,2.444124699,2.090379715,2.145209551,2.432930708,0.9346524505714287,0.04161211121277499,0.903677285,1.034202218,0.905848026,0.922419071,1.030333877,2.6465583982857144,0.0025583529642813703,2.640244961,2.647807121,2.640800476,2.647511482,2.647783041,37.258399235714286,1.1535604101176178,33.24950027,37.73436737,36.23941167,37.67483139,37.71887207,1.7723165977619049,1.3480978486899122,1.095052719,4.993200779,1.095230699,1.252882123,4.966023445,1.479892219857143,0.24639135547519644,1.32534039,2.080322504,1.33338809,1.398200989,2.045784235,6.5173529556666665,3.06252826985468,4.743610859,13.95512009,4.75892067,5.387211323,13.55643749,39.007254283095236,6.393831077838262,24.07735252,42.27196884,24.9523201,41.80465317,42.21347427,1.9349878997857142,1.004083680123514,1.361480594,4.357915878,1.365094304,1.556402564,4.266667843,1.934806048857143,1.004188027832218,1.361480594,4.357915878,1.364870727,1.556402564,4.266667843,2.142857142857143,0.3585685828003181,2.0,3.0,2.0,2.0,3.0,0.2705453724047619,0.06480857462053587,0.12211396,0.32,0.129074206,0.291217968,0.32,1369.4982166952382,642.3652217731469,101.6678237,2007.843137,120.2755726,1484.242733,2007.843137,31.61521527285714,10.085403322753615,17.93546607,57.67293027,23.13264217,29.87493722,50.42145344,28,166,0.46905152116462806,0.2395478955876429,2.2340368306462635,16.693689972973864,0.6238404,46652516.0,2019-08-01
27,3882275.3333333335,97826.24892629584,3721070.25,3993365.25,3732433.75,3914375.25,3988408.75,1801192.9702380951,69154.76901772691,1690407.125,1883282.5,1691655.5,1816459.875,1879417.0,1824.6933390238094,28.71773082505914,1777.902954,1856.42395,1779.785156,1836.02002,1854.943726,846.9075375476191,24.024487675227014,808.0271606,875.494812,808.8895264,851.5097656,874.1347046,2.1264318285238097,0.02171083288089439,2.091330767,2.151106358,2.092017651,2.13322258,2.150031328,0.9019714181428572,0.006106260362782126,0.893885791,0.911510885,0.894500852,0.901604235,0.909823358,2.6479400624523812,8.597728122650197e-05,2.647799015,2.64805913,2.647823811,2.647935152,2.648052692,37.58530317047619,0.021756085863990988,37.55511856,37.62096405,37.55677032,37.58650589,37.61469269,1.2088061401428571,0.07186421451530435,1.094746113,1.293462873,1.095111728,1.226874948,1.289424539,1.3194605622380953,0.022355534697945628,1.290214658,1.354850054,1.292366385,1.317744732,1.348382592,5.048125562285715,0.16011944688750857,4.786085129,5.21497345,4.796950817,5.130567551,5.205924511,42.45673615619047,0.13294976101301786,42.23823166,42.64176559,42.27629852,42.44831467,42.63151932,1.5268621955714285,0.10102913109720053,1.365894914,1.648804069,1.368362546,1.546733379,1.642863512,1.5269729296190477,0.10104269248947173,1.365894914,1.648804069,1.368362546,1.546733379,1.642863512,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.29883934188095235,0.01315072045891854,0.283842329,0.32,0.285316789,0.29497560850000004,0.32,1620.7585420714286,234.798923085785,1359.639925,2007.843137,1370.486061,1551.597481,1995.1644115,28.59570447238095,8.877977806947046,16.58438806,54.3174856,19.29433286,27.85057547,36.67990045,73,32,0.1448697736219842,0.0440059878868203,2.3124370657786733,1.4558078821964697,0.62408996,52665804.0,2019-08-01
28,4000654.1845238097,208007.77755519678,3769322.5,4292561.0,3772062.0,3990587.25,4272253.5,1836143.080357143,147421.24150083686,1680308.125,2072187.125,1680365.25,1818451.625,2036555.0,1864.0847254285716,59.128625741793854,1797.358154,1949.516235,1798.574707,1862.238647,1939.443604,854.8762977238096,50.92143050407568,800.9272461,937.1068115,801.0513916,848.5946655,924.5198975,2.1453166915714283,0.04405346049240276,2.097028494,2.211260319,2.0972507,2.142897844,2.202824354,0.9175921962857142,0.013324749304131023,0.88940382,0.930751801,0.89636755,0.923690557,0.929673553,2.6475908813333335,0.0002416685468431072,2.647388935,2.648111343,2.647393227,2.647473097,2.647981644,37.673487344523814,0.061422450870715364,37.54193115,37.72480392,37.57474899,37.70352936,37.72376251,1.2620115932142857,0.15440396733306053,1.098054409,1.505521178,1.098080039,1.244761825,1.470270514,1.3805644198809524,0.05148372013791766,1.274750113,1.433232427,1.29894042,1.403435349,1.428601027,5.368346838809524,0.33497507200316573,4.977787495,5.81499815,4.98923254,5.373920918,5.77534771,41.92509714714286,0.36855759797265186,41.6191864,42.72365189,41.62529755,41.74433899,42.5205307,1.5768018507857142,0.221485309346652,1.345876217,1.941860557,1.346073866,1.5425055625000001,1.882835627,1.5768850957380953,0.22160715420007335,1.345876217,1.941860557,1.346073866,1.54312849,1.882835627,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.2905242901904762,0.027383589020461514,0.248393182,0.32,0.25414121,0.292713974,0.32,1518.6643261119048,436.93731499079405,898.3376553,2007.843137,965.1280036,1508.674457,2007.843137,27.048085705238094,5.023388951877588,15.23357982,36.99233428,20.45099829,27.29951483,34.41009577,50,180,0.287711581472019,0.09425576430290229,2.2702271823630866,2.0803905051249196,0.62351596,44544796.0,2019-08-01
29,4510288.761904762,972289.0440977045,3843766.75,6845425.5,3938462.0,4179453.75,6790733.0,2168392.4583333335,599550.2572684981,1775191.5,3615865.5,1826203.875,1968413.375,3567210.25,2034.996489,341.9904922963828,1814.595947,2860.828857,1843.330811,1916.463135,2837.996338,976.3059518476191,220.58667538284553,838.0465088,1511.136475,855.2019043,901.9746704,1490.81543,2.1979509195238096,0.07269924045233007,2.118249416,2.392812014,2.136600733,2.182337761,2.2768404485,0.9218637490000001,0.03205164928188045,0.902020276,1.001610994,0.903366387,0.911082566,0.993625224,2.647476491547619,0.0011045629822056086,2.644670963,2.647997379,2.64504838,2.647889614,2.647984505,37.477524167380956,0.29069562765512064,36.65124512,37.61185837,36.96382904,37.58610916,37.61007309,1.8909849950952382,1.3535580328687893,1.178748012,5.123982906,1.234676123,1.391120434,5.1182971,1.409060827357143,0.15844841804719503,1.319262147,1.794425607,1.324195623,1.353202701,1.767342687,6.505130518309524,2.402787051423865,4.991292953,12.29816914,5.178687572,5.681550026,12.1616745,41.08713903928572,3.343785870083587,32.7997818,42.54495621,33.39952469,42.38196691,42.52507782,2.2358311669285715,1.3036068918170667,1.487693071,5.389849186,1.5634138585000001,1.775458932,5.318051815,2.2480292405,1.3339763285140647,1.487693071,5.464066029,1.560900331,1.775458932,5.389849186,2.142857142857143,0.3585685828003181,2.0,3.0,2.0,2.0,3.0,0.2564800917380953,0.04539954787534158,0.151843811,0.30393719,0.153481034,0.266925657,0.293821846,1084.5155837238094,419.17517999798355,197.0990578,1701.410536,203.6477853,1126.249209,1526.954802,29.256498946666667,5.76512527933729,19.62589385,39.98176567,23.57466904,27.76765991,36.44457168,67,62,0.38650913485143035,0.1770100266561872,2.04183534025284,7.498018170207824,0.62390363,35399600.0,2019-08-01
30,4745801.321428572,1189067.9718607292,3864541.5,7115053.5,3874724.25,4225587.5,6852659.0,2247716.4375,633033.2631033388,1780548.75,3611546.75,1789404.875,1972734.875,3375369.75,2109.292265428571,400.5904298125485,1820.293091,2915.227295,1823.195068,1929.797974,2819.312744,986.3344653357143,203.82174965679755,838.6032715,1479.74707,841.9783936,900.9350586,1372.529785,2.2242241700238092,0.1094630145890879,2.12303257,2.440651417,2.125238419,2.189652681,2.433428288,0.9341808203571428,0.04245936329813378,0.904815793,1.0214535,0.905520022,0.913976431,1.004509211,2.6464295444285715,0.0023781035703303688,2.641503096,2.647757769,2.642036438,2.647689104,2.647746325,36.974824088333335,1.2578144366146722,34.17168427,37.65097046,34.68283844,37.64050293,37.65071869,2.190033719547619,1.5805320590356349,1.194662213,5.358286858,1.203034043,1.4088861344999999,5.089337349,1.4759004059999998,0.225891402489626,1.329548955,1.97067523,1.332165837,1.364411712,1.841662049,7.301972412357142,3.263776211770616,5.039810181,13.61643219,5.056419373,5.784788132,13.10833836,38.64377589523809,6.374681942586292,26.83686066,42.17436981,26.93778515,42.07017517,42.15999603,2.374660213809524,1.3002695415386536,1.493173957,5.344175339,1.506640196,1.77730608,4.687344074,2.3745461617380954,1.3003425020776427,1.493173957,5.344175339,1.506640196,1.77730608,4.687344074,2.2857142857142856,0.5606119105813882,2.0,4.0,2.0,2.0,3.0,0.2421496325238095,0.06496337366178759,0.123830361,0.301370713,0.127110269,0.264327985,0.299791585,1004.4037227095238,554.888518415304,106.0608617,1655.838627,114.8097619,1092.064122,1628.24576,31.493381955714284,9.558220175070305,17.79655108,50.52249436,24.28090108,28.15314846,48.03611333,39,139,0.5524556568930392,0.2682778122960811,2.022282845044839,14.182119350060953,0.6239831,35175788.0,2019-08-01
31,5153062.392857143,1739017.642276723,3862661.25,8499970.0,3980685.75,4357778.0,8482548.0,2326544.2023809524,638614.8288181208,1800508.0,3502221.75,1863011.5,2045027.5,3501785.25,2219.9176489523807,541.9106196818269,1819.03833,3253.779297,1854.562988,1969.757813,3250.501465,1006.4976777547619,187.89570752971656,847.9110107,1342.189087,867.9590454,924.1741943,1341.212891,2.2808652946190477,0.17292871090506035,2.123463392,2.612337589,2.14642787,2.212816,2.609797478,0.9476627082857143,0.06733649684989815,0.898821712,1.076794505,0.901687026,0.918267965,1.07614255,2.6518688315238097,0.009705269051142185,2.639922857,2.672240019,2.647657871,2.647800684,2.670601368,35.744415874285714,3.5571231855806067,28.32774544,37.65756226,28.38675308,37.6061554,37.65565872,2.956122211142857,2.927560225273855,1.199198961,8.67628479,1.271039367,1.491987467,8.651571274,1.6071230455714285,0.4802106167840839,1.307685852,2.555320978,1.31804657,1.381380796,2.546421051,9.062143144190477,6.273690462414073,4.990767956,21.39808655,5.226408482,6.073585987,21.30572319,35.917237054285714,11.80441366210244,13.59973907,42.76466751,13.62221813,42.07608032,42.61016846,2.455730009642857,1.2199655290815954,1.526670575,4.700644016,1.617017746,1.8899616,4.696401596,2.4556414627380954,1.2200137121478738,1.526670575,4.700644016,1.617017746,1.8899616,4.696401596,2.8095238095238093,1.6005951274150378,2.0,6.0,2.0,2.0,6.0,0.2144569520952381,0.0931649108813546,0.037523597,0.299930946,0.038142278,0.251142616,0.287233724,843.3098845228573,513.1434064197186,2.90996657,1630.667292,3.056432863,929.8609212,1420.57584,41.520286820476194,23.94449604679681,18.83880664,91.83422801,24.34770677,32.59144704,87.82785703,78,83,0.6084873613334367,0.4344224328991724,1.969033834199572,464.7821296567018,0.62359285,26917008.0,2019-12-01
32,4385500.702380952,890035.2460352154,3770878.0,6799580.5,3781615.75,4109573.5,5623077.25,2026611.9107142857,438325.7916516636,1708917.125,3313953.5,1716130.25,1921367.0,2136893.75,1968.1351550714285,276.07723287871795,1794.896362,2786.528076,1798.010986,1893.415894,2001.286621,920.208689352381,147.49382944556515,813.4257202,1358.087402,815.953125,885.2370605,955.2711182,2.1879665909761905,0.09649585073661507,2.100888968,2.441977978,2.10125351,2.170454741,2.236949921,0.916466230452381,0.02385057107797469,0.902516663,0.98769176,0.904160023,0.909693778,0.915365398,2.6470564944285715,0.002184060699468228,2.640022516,2.647889853,2.64765501,2.647710562,2.647847891,37.235003154761905,1.266378055168835,33.08979034,37.65744019,37.59801483,37.63704681,37.652771,1.6819422529999999,1.1423452394236695,1.119075418,5.082836628,1.126385093,1.349694967,1.592473865,1.3817619822857143,0.11530766378511369,1.321077108,1.729298949,1.327121735,1.34788835,1.369858027,6.335260130190477,2.3988891485795483,4.914898872,12.94637108,4.932344437,5.513311863,9.562526465000001,40.47602562714286,5.318470842930401,23.7363987,42.37787628,42.03285599,42.10300064,42.31333542,1.8618591797380952,0.6725807505512891,1.390077114,4.248268604,1.400281787,1.700865149,2.041312695,1.9263445168095237,0.8448993651159016,1.390077114,4.500638485,1.400281787,1.700865149,2.041312695,2.0952380952380953,0.30079260375911926,2.0,3.0,2.0,2.0,2.0,0.2646068517142857,0.05535220639179591,0.119757025,0.315565328,0.235445306,0.274196959,0.314158173,1235.7660582328572,558.1588386659585,95.83834759,1919.49112,759.9774643,1226.013481,1892.065502,29.899420666428576,9.806180118012737,19.59920248,60.26317781,20.72964287,27.47810175,38.43728183,45,158,0.45167031004567676,0.2091865952570401,2.1458395059113853,2.489633690984653,0.62385863,35487772.0,2019-12-01
33,4377835.142857143,1004820.9055624371,3825237.25,6783670.0,3870030.0,4018816.75,6764106.5,2068490.0,540373.5173233364,1777459.625,3592585.75,1798273.5,1889504.8125,2703592.375,1994.8083903809522,356.4285375864498,1808.925659,2849.102539,1820.876831,1864.312622,2841.794922,959.4885951547619,230.87419396446202,832.5145874,1512.509277,846.1005249,876.94134525,1507.963257,2.1802059354523813,0.08521420183173066,2.114645958,2.380984783,2.125366211,2.1550915245,2.38019824,0.9141388905476191,0.037567261462790325,0.896338761,1.007184267,0.89658767,0.898094118,0.999702334,2.6475564695,0.000970716837783354,2.645205975,2.647993326,2.645270586,2.647948265,2.647987604,37.51857285357143,0.16616277013694616,37.0955925,37.61078644,37.14981461,37.57948685,37.60089874,1.814306321547619,1.3512622406087487,1.168280721,5.048777103,1.206634402,1.30461967,5.038266182,1.3843889463809524,0.1891769797058864,1.298838377,1.860895276,1.29920876,1.305080652,1.8080827,6.191657259547619,2.44742720336398,4.98212862,12.10837555,5.018154621,5.278569221,11.96193886,40.8405732652381,3.2041364440077507,33.80941772,42.53865814,33.98054123,42.46871948,42.53120422,2.1618228726190476,1.3680157751595097,1.465620041,5.44519949,1.521520019,1.658764601,5.414247513,2.1624453466190476,1.3689209126429147,1.465620041,5.44519949,1.521520019,1.658764601,5.422520161,2.142857142857143,0.3585685828003181,2.0,3.0,2.0,2.0,3.0,0.26866636904761904,0.04587525859090845,0.161067407,0.306057673,0.161470168,0.281478198,0.298912155,1247.692527952381,448.0933664961225,235.939791,1739.749704,237.7458829,1332.127525,1613.02537,27.01154359809524,6.29742738765287,16.84542343,46.26710639,21.29958195,27.29835785,31.91584328,56,51,0.3591376532738395,0.17075177199710254,2.1398177326695333,6.784661603977406,0.6241418,38818132.0,2019-12-01
34,5245315.69047619,1289501.6760215187,4072371.0,7171849.0,4098634.0,4328629.5,7163146.0,2501917.9166666665,762955.0575740635,1852044.375,3741674.25,1871999.5,2002091.125,3737080.25,2286.1180130000002,447.5142132091539,1881.100464,2960.726318,1895.429199,1963.526123,2958.429199,1083.959854795238,274.13509288971255,861.9187012,1544.660767,865.7134399,908.1762085,1543.416504,2.2685286430714284,0.10605520569828591,2.154590368,2.423588991,2.162377834,2.204518318,2.422327518,0.9704493000476191,0.050010039884816206,0.924930632,1.035570264,0.926591218,0.930256605,1.035315275,2.6455633413333333,0.0027254997266236676,2.639431,2.647458553,2.640461922,2.647398472,2.647441864,36.65223557666667,1.8564350247091832,32.15959549,37.72320175,32.97638702,37.70718002,37.72227097,2.736538827285714,1.7171304699119103,1.282282114,5.363983631,1.306120872,1.454110265,5.354593754,1.6767697164761903,0.3033258038189417,1.408578157,2.092818022,1.415524483,1.43110168,2.090477467,8.766923269357143,3.541426529309274,5.501459599,13.54007626,5.607850552,6.075041294,13.50149059,36.28319731285714,7.222207089337814,21.74432755,41.72280502,23.33094215,41.6333046,41.69776917,2.908358173714286,1.6809521991602272,1.591981769,5.779617786,1.620615125,1.81825161,5.76787138,2.898218716833333,1.6807070596279288,1.591981769,5.779617786,1.620615125,1.81825161,5.772096634,2.619047619047619,0.8047478161629565,2.0,4.0,2.0,2.0,4.0,0.2175759555952381,0.06080021827946974,0.135809546,0.286132988,0.137049211,0.25754714,0.282073201,766.2698155904761,506.2637864645211,140.3584622,1403.341234,144.2869392,1006.328387,1341.08153,34.77135387476191,15.565768882133503,18.99679214,71.67308189,22.267558020000003,28.06730506,65.62263441,22,121,0.6606860614422111,0.2794436458437433,1.863438471667329,9.294545494838902,0.62375975,30248208.0,2019-12-01
35,4944300.30952381,1006394.4192270709,3971340.5,6506545.5,4093771.0,4373782.0,6429000.0,2349137.863095238,518735.7830253611,1850177.5,3103968.25,1911690.5,2049970.125,3091048.0,2174.893168142857,343.10297212184116,1852.859131,2698.105469,1890.231384,1975.309082,2672.29126,1034.1190302380953,183.08852413880817,863.2144165,1287.139771,882.6428833,925.817627,1285.435547,2.2589312450952383,0.09702637923188007,2.143357992,2.411523819,2.165870905,2.214226723,2.4060014485,0.941797276404762,0.03867129469312913,0.905956626,1.002993107,0.910342813,0.919365942,0.998718441,2.645462297214286,0.00340660546288195,2.63987875,2.64802146,2.63989377,2.647775888,2.647933483,36.498575391904765,1.8597709759773744,32.98703766,37.62868881,32.99768066,37.5978508,37.6268158,2.5151405277857144,1.4748080427227799,1.257208824,4.740442753,1.328769565,1.499103308,4.710674286,1.5051301434285715,0.197886014491579,1.333793283,1.830937266,1.350366712,1.385790229,1.801359892,7.756972289190476,2.794490812098169,5.228868008,12.22835922,5.487959862,6.109040737,11.88486099,36.80651065285714,8.242539791781985,23.51859283,42.51493454,23.54110336,42.20710754,42.44562531,2.5149092872142855,1.0231430423706511,1.597100019,3.995241165,1.6879612205,1.897898555,3.971474886,2.5151893864761905,1.0229513869936653,1.597100019,3.995241165,1.68734014,1.897898555,3.971474886,2.4285714285714284,0.6761234037828131,2.0,4.0,2.0,2.0,3.0,0.22288406633333335,0.05423641056225873,0.139505684,0.289692761,0.142091912,0.2499351,0.27741636599999997,783.3736584857143,439.9229983068977,152.29088,1459.631127,161.0382146,926.7602351,1272.371481,35.13768656357143,13.875566202979119,10.9559549,61.24535377,22.74622664,30.31345177,58.93469771,65,89,0.5615749183566915,0.24333911102081962,1.8615496281460713,7.9010530280614955,0.62359524,24657726.0,2019-12-01
36,5024679.55952381,1561403.0039473553,3816523.0,7390780.0,3827019.5,4113513.25,7364428.0,2173515.9345238097,492997.54155215767,1739351.125,2894081.75,1743848.375,1932706.625,2887821.0,2191.452636809524,479.25904716850073,1808.838867,2907.317871,1811.954102,1894.617554,2899.421387,948.8574175404761,133.83551261082744,823.3971558,1138.447632,825.6486206,890.1733398,1136.953247,2.2665623767380954,0.1850442573563491,2.1099298,2.542129993,2.112095118,2.171157598,2.539964676,0.9611453952857142,0.07557411073414962,0.901410282,1.073172092,0.903319538,0.914629042,1.073034286,2.6481546958095237,0.0024828532837348986,2.639716148,2.65144515,2.647768974,2.647886992,2.651115179,34.16587643547619,5.125955224467256,26.4483242,37.62861252,26.44959641,37.57834244,37.62672043,2.774518078357143,2.273657939267647,1.145207286,6.222634315,1.156456709,1.351398945,6.208490372,1.7035135399999999,0.5310085398690688,1.317038655,2.506644487,1.324023366,1.366965294,2.504829407,8.836734908142857,5.356366641343355,4.996147156,17.09433174,5.012907505,5.499608994,16.974823,32.98377500238095,13.735372258449923,12.86818123,42.68323898,12.88448429,42.23526382,42.56439209,2.1251360177619047,0.7991111426399412,1.430496335,3.294760704,1.439806104,1.720443845,3.283317566,2.1248530830476193,0.7993080756623734,1.430496335,3.294760704,1.439806104,1.720443845,3.283317566,2.9523809523809526,1.395571226279421,2.0,5.0,2.0,2.0,5.0,0.2226648912857143,0.10261205112200741,0.068887897,0.310472093,0.07043203,0.273556474,0.309210406,1020.7090543600001,742.3716175444949,18.06580575,1821.59059,19.31225799,1216.980493,1797.917485,45.68805319095238,30.151301311810432,21.31110776,93.50487211,23.47004841,26.48690858,91.39808919,83,173,0.7273097209958357,0.46083623928991985,2.12595838559818,93.09721280824641,0.62326443,34163300.0,2019-12-01
37,4092131.863095238,730876.9968236105,3744407.0,6284061.5,3754061.75,3890522.75,3929168.0,1868160.738095238,369108.59071357624,1699886.625,2979297.25,1711715.25,1760165.625,1786854.875,1901.7155355714287,248.93565248347963,1785.704346,2647.911133,1788.154053,1834.962646,1844.747437,877.8689444690476,133.4188381941868,810.8952637,1255.151978,815.3330078,831.3178711,1037.28469855,2.1423260369761903,0.07741026855618953,2.09630847,2.373654604,2.099406242,2.122256994,2.131268978,0.9276242922619047,0.02692052375480832,0.908085883,1.024145961,0.909027934,0.921905696,0.932167232,2.646840816452381,0.0023055322038856253,2.639911652,2.647734642,2.647437096,2.647516251,2.647726059,37.234604244761904,1.404013605631711,33.01047897,37.71360016,37.63729095,37.67803574,37.71253586,1.4793092776666665,0.9829539459757545,1.10804069,4.44304657,1.120476007,1.176632285,1.206617475,1.4475150107142856,0.1887200453527289,1.341787696,2.017499208,1.345355272,1.396098614,1.439358115,5.734166350095238,1.9754236633545652,4.840695381,11.66514111,4.852016926,5.217470646,5.264076233,40.145241237142855,5.512437521630397,23.56817436,42.13754272,41.68498993,41.8091774,42.12646866,1.6654208245952382,0.6852378517581283,1.378430009,3.723687649,1.395617962,1.4585440755,1.498098373,1.6661809540714283,0.6876081565309223,1.378430009,3.739471197,1.395617962,1.458110809,1.498098373,2.0952380952380953,0.30079260375911926,2.0,3.0,2.0,2.0,2.0,0.29306368514285713,0.04277738619545335,0.164789544,0.317611533,0.299167935,0.304795485,0.315209746,1607.7876268999999,461.13400762985617,252.992855,1959.893238,1617.441435,1716.853549,1912.533322,31.194121334761906,9.82547058565092,20.46994631,59.6599941,21.74663762,29.79047514,42.95349754,48,35,0.28681276053789256,0.1459661785614995,2.325749766112349,1.1824436294458824,0.62359524,52404048.0,2019-12-01
38,4216668.916666667,231354.5515941561,3913732.75,4498279.5,3918150.75,4225699.0,4494061.25,1969805.2857142857,143232.08056244085,1789493.75,2166502.75,1793976.5,1970760.5,2151783.25,1927.3366146666667,67.21846304781636,1838.340332,2007.396606,1839.972534,1930.40625,2006.452148,899.8861955857143,47.30784142227189,840.3842163,964.0629883,842.0363159,900.2932739,960.6743774,2.186493237952381,0.0438951552351142,2.128948927,2.241885662,2.130132675,2.189020634,2.239867449,0.9141101058333334,0.007431387248681102,0.895213187,0.920847476,0.902305067,0.916582346,0.920276344,2.647798146380952,0.00014547153061021147,2.647671461,2.648133516,2.647677898,2.64773035,2.648035049,37.62115823619048,0.03680239174233338,37.53630447,37.65330505,37.56126022,37.63838959,37.65167618,1.403191251404762,0.15782643775066338,1.202631354,1.61454761,1.207298636,1.40557003,1.6001508835,1.3656246321190477,0.028265886965960448,1.294867039,1.391784906,1.320302963,1.3753705025,1.389467835,5.768973021119048,0.4330319672908458,5.189221382,6.280303001,5.204059601,5.791632652,6.269644737,42.23869142095238,0.2246988272107256,42.04319763,42.75870132,42.05297089,42.13290405,42.60375214,1.7787849392380952,0.22190371391554128,1.503922939,2.083001375,1.510869026,1.774262428,2.067162991,1.7788081594999998,0.2229519900897198,1.503922939,2.093654633,1.504163742,1.774262428,2.067162991,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.2661803307619048,0.02614259649707127,0.231754916,0.299908571,0.23380918,0.264968234,0.299049344,1153.1825906452382,350.09389136390746,723.4782216,1630.278324,743.6394535,1100.419796,1615.39286,24.90794338738095,6.98830272367948,14.64275419,43.86646031,16.9505389,23.20467842,32.47078662,72,148,0.3035892964426562,0.09821385532973705,2.0667631356342575,2.172279658139091,0.6235195,33595268.0,2019-12-01
